stock_code,time,,TÀI SẢN,A. TÀI SẢN NGẮN HẠN,I. Tiền và các khoản tương đương tiền,1. Tiền,2. Các khoản tương đương tiền,II.  Đầu tư tài chính ngắn hạn,1. Chứng khoán kinh doanh,2. Dự phòng giảm giá chứng khoán kinh doanh (*),3. Đầu tư nắm giữ đến ngày đáo hạn,III. Các khoản phải thu ngắn hạn,1. Phải thu ngắn hạn của khách hàng,2. Trả trước cho người bán ngắn hạn,3. Phải thu nội bộ ngắn hạn,4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,5. Phải thu về cho vay ngắn hạn,6. Phải thu ngắn hạn khác,7. Dự phòng phải thu ngắn hạn khó đòi (*),8. Tài sản thiếu chờ xử lý,IV. Hàng tồn kho,1. Hàng tồn kho,2. Dự phòng giảm giá hàng tồn kho (*),V. Tài sản ngắn hạn khác,1. Chi phí trả trước ngắn hạn,2. Thuế GTGT được khấu trừ,3. Thuế và các khoản khác phải thu của nhà nước,4. Giao dịch mua bán lại trái phiếu chính phủ,5. Tài sản ngắn hạn khác,B. TÀI SẢN DÀI HẠN,I. Các khoản phải thu dài hạn,1. Phải thu dài hạn của khách hàng,2. Trả trước cho người bán dài hạn,3. Vốn kinh doanh ở các đơn vị trực thuộc,4.  Phải thu nội bộ dài hạn,5. Phải thu về cho vay dài hạn,6. Phải thu dài hạn khác,7. Dự phòng phải thu dài hạn khó đòi (*),II. Tài sản cố định,1. Tài sản cố định hữu hình,- Nguyên giá,- Giá trị hao mòn lũy kế (*),2. Tài sản cố định thuê tài chính,3. Tài sản cố định vô hình,III. Bất động sản đầu tư,IV. Tài sản dở dang dài hạn,"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",2. Chi phí xây dựng cơ bản dở dang,V. Đầu tư tài chính dài hạn,1. Đầu tư vào công ty con,2. Đầu tư vào công ty liên kết. liên doanh,3. Đầu tư góp vốn vào đơn vị khác,4. Dự phòng đầu tư tài chính dài hạn (*),5. Đầu tư nắm giữ đến ngày đáo hạn,6. Đầu tư dài hạn khác,VI. Tài sản dài hạn khác,1. Chi phí trả trước dài hạn,2. Tài sản thuế thu nhập hoãn lại,"3. Thiết bị, vật tư, phụ tùng thay thế dài hạn",4. Tài sản dài hạn khác,5. Lợi thế thương mại,VII. Lợi thế thương mại (áp dụng trước năm 2015),TỔNG CỘNG TÀI SẢN,NGUỒN VỐN,A. NỢ PHẢI TRẢ,I. Nợ ngắn hạn,1. Phải trả người bán ngắn hạn,2. Người mua trả tiền trước ngắn hạn,3. Thuế và các khoản phải nộp Nhà nước,4. Phải trả người lao động,5. Chi phí phải trả ngắn hạn,6. Phải trả nội bộ ngắn hạn,7. Phải trả theo tiến độ kế hoạch hợp đồng xây dựng,8. Doanh thu chưa thực hiện ngắn hạn,9. Phải trả ngắn hạn khác,10. Vay và nợ thuê tài chính ngắn hạn,11. Dự phòng phải trả ngắn hạn,"12. Quỹ khen thưởng, phúc lợi",13. Quỹ bình ổn giá,14. Giao dịch mua bán lại trái phiếu Chính phủ,II. Nợ dài hạn,1. Phải trả người bán dài hạn,2. Người mua trả tiền trước dài hạn,3. Chi phí phải trả dài hạn,4. Phải trả nội bộ về vốn kinh doanh,5. Phải trả nội bộ dài hạn,6. Doanh thu chưa thực hiện dài hạn,7. Phải trả dài hạn khác,8. Vay và nợ thuê tài chính dài hạn,9. Trái phiếu chuyển đổi,10. Cổ phiếu ưu đãi (Nợ),11. Thuế thu nhập hoãn lại phải trả,12. Dự phòng phải trả dài hạn,13. Quỹ phát triển khoa học và công nghệ,14. Dự phòng trợ cấp mất việc làm,B. VỐN CHỦ SỞ HỮU,I. Vốn chủ sở hữu,1. Vốn góp của chủ sở hữu,- Cổ phiếu phổ thông có quyền biểu quyết,- Cổ phiếu ưu đãi,2. Thặng dư vốn cổ phần,3. Quyền chọn chuyển đổi trái phiếu,4. Vốn khác của chủ sở hữu,5. Cổ phiếu quỹ (*),6. Chênh lệch đánh giá lại tài sản,7. Chênh lệch tỷ giá hối đoái,8. Quỹ đầu tư phát triển,9. Quỹ hỗ trợ sắp xếp doanh nghiệp,10. Quỹ khác thuộc vốn chủ sở hữu,11. Lợi nhuận sau thuế chưa phân phối,- LNST chưa phân phối lũy kế đến cuối kỳ trước,- LNST chưa phân phối kỳ này,12. Nguồn vốn đầu tư XDCB,13. Lợi ích cổ đông không kiểm soát,14. Quỹ dự phòng tài chính,II. Nguồn kinh phí và quỹ khác,1. Nguồn kinh phí,2. Nguồn kinh phí đã hình thành TSCĐ,C. LỢI ÍCH CỔ ĐÔNG THIỂU SỐ,TỔNG CỘNG NGUỒN VỐN
MSN,Q22022,,,36815.0,9714.0,2869.0,6845.0,647.0,,,647.0,10831.0,2627.0,1172.0,,,,7063.0,-33.0,2.0,13763.0,13872.0,-108.0,1860.0,348.0,1381.0,131.0,,,88445.0,2065.0,,,,,81.0,1984.0,,41906.0,30785.0,1120.0,-382.0,294.0,10827.0,738.0,2626.0,,2626.0,28078.0,,26579.0,1499.0,,,,13031.0,6593.0,275.0,,,6163.0,,125260.0,,86464.0,52344.0,7225.0,108.0,500.0,375.0,4006.0,,,16.0,9323.0,30751.0,8.0,32.0,,,34120.0,22.0,,,,,,41.0,26121.0,,,3257.0,4679.0,,,38796.0,38796.0,14237.0,14237.0,,8723.0,,-8388.0,,,-445.0,,,610.0,14463.0,18796.0,-4332.0,,9596.0,,,,,,125260.0
MSN,Q22023,,,45884.0,8829.0,2435.0,6394.0,4623.0,2643.0,,1980.0,16745.0,2388.0,1169.0,,,,13224.0,-45.0,10.0,13902.0,14298.0,-396.0,1784.0,403.0,1223.0,158.0,,,94975.0,2135.0,,,,,81.0,2054.0,,42666.0,30059.0,1167.0,-457.0,324.0,12284.0,711.0,3604.0,,3604.0,33247.0,,30371.0,2876.0,,,,12612.0,7345.0,551.0,,,4715.0,,140858.0,,103334.0,57504.0,6602.0,573.0,988.0,261.0,4477.0,,,64.0,13454.0,31045.0,9.0,31.0,,,45830.0,22.0,,,,,,618.0,37024.0,,,3502.0,4664.0,,,37524.0,37524.0,14237.0,14237.0,,8723.0,,-8388.0,,,-357.0,,,580.0,11702.0,11382.0,320.0,,11027.0,,,,,,140858.0
MSN,Q22024,,,48982.0,18158.0,6380.0,11779.0,3819.0,1511.0,,2309.0,12578.0,2130.0,671.0,,,358.0,9487.0,-72.0,4.0,12602.0,12834.0,-232.0,1825.0,377.0,1304.0,145.0,,,108483.0,16454.0,,,,,,16454.0,,42405.0,30291.0,1238.0,-550.0,299.0,11815.0,688.0,2479.0,,2479.0,34554.0,,31746.0,2964.0,-156.0,,,11903.0,7310.0,680.0,,,3912.0,,157466.0,,111260.0,51330.0,6178.0,593.0,780.0,381.0,4319.0,,,42.0,9648.0,29352.0,7.0,31.0,,,59930.0,17.0,,351.0,,,,12372.0,38520.0,,,3340.0,5331.0,,,46206.0,46206.0,15129.0,14384.0,746.0,14165.0,,-8388.0,,,-163.0,,,471.0,12416.0,11798.0,618.0,,12576.0,,,,,,157466.0
MSN,Q32010,,,4036.0,1153.0,1153.0,0.0,1623.0,1623.0,0.0,,801.0,87.0,104.0,91.0,0.0,,521.0,-2.0,,344.0,366.0,-22.0,115.0,10.0,94.0,4.0,0.0,7.0,4828.0,0.0,0.0,,0.0,0.0,,0.0,0.0,849.0,570.0,0.0,0.0,12.0,73.0,0.0,,,193.0,3939.0,0.0,3939.0,,0.0,,0.0,37.0,16.0,12.0,,9.0,,4.0,8864.0,,2988.0,1369.0,271.0,12.0,71.0,17.0,355.0,0.0,0.0,,3.0,640.0,0.0,-1.0,,0.0,1619.0,0.0,,,,0.0,0.0,0.0,1618.0,,,0.0,0.0,0.0,1.0,5291.0,5291.0,4894.0,,,1422.0,,0.0,-2030.0,0.0,0.0,0.0,0.0,0.0,1005.0,,,0.0,,0.0,0.0,0.0,0.0,584.0,8864.0
MSN,Q32011,,,11707.0,7930.0,341.0,7589.0,2330.0,2330.0,0.0,,681.0,75.0,250.0,0.0,0.0,,357.0,-1.0,,501.0,539.0,-38.0,264.0,173.0,85.0,6.0,0.0,0.0,18429.0,0.0,0.0,,0.0,0.0,,0.0,0.0,9226.0,574.0,0.0,0.0,0.0,74.0,0.0,,,8577.0,9018.0,0.0,9018.0,,0.0,,0.0,182.0,82.0,68.0,,32.0,,3.0,30136.0,,10499.0,2151.0,298.0,23.0,287.0,2.0,526.0,0.0,0.0,,4.0,1020.0,0.0,-10.0,,0.0,8348.0,0.0,,,,0.0,0.0,0.0,7593.0,,,751.0,0.0,0.0,4.0,14983.0,14983.0,5153.0,,,2166.0,,10463.0,0.0,0.0,-16.0,0.0,0.0,0.0,3787.0,,,0.0,,-6570.0,0.0,0.0,0.0,4654.0,30136.0
MSN,Q32012,,,13639.0,7459.0,267.0,7192.0,1613.0,1613.0,,,3362.0,123.0,987.0,,,,2252.0,0.0,,996.0,1022.0,-26.0,209.0,40.0,155.0,,0.0,14.0,25311.0,13.0,,,,,,13.0,,15055.0,1312.0,,,,895.0,,,,12848.0,9769.0,,9404.0,,,,366.0,218.0,137.0,50.0,,31.0,,256.0,38950.0,,17529.0,3341.0,561.0,11.0,310.0,36.0,1009.0,,,,408.0,1005.0,,,,0.0,14188.0,,,,,,,343.0,12769.0,,,1067.0,,,9.0,15293.0,15293.0,6873.0,,,7999.0,,1722.0,,,-14.0,,,-7123.0,5835.0,,,,,,,,,6128.0,38950.0
MSN,Q32013,,,9933.0,6115.0,348.0,5767.0,1335.0,1335.0,,,1038.0,231.0,511.0,,,,297.0,-1.0,,1218.0,1231.0,-13.0,227.0,43.0,128.0,,,55.0,34064.0,402.0,,,,,,402.0,,21868.0,1749.0,,,,1030.0,,,,19089.0,10819.0,,10816.0,,,,4.0,525.0,399.0,90.0,,36.0,,450.0,43997.0,,22304.0,7173.0,1112.0,13.0,475.0,58.0,1012.0,,,,90.0,4413.0,,,,,15131.0,,,,,,,232.0,13994.0,,,903.0,,,1.0,12631.0,12631.0,7051.0,,,7999.0,,98.0,,,-43.0,,,-8636.0,6161.0,,,,,,,,,9062.0,43997.0
MSN,Q32014,,,9320.0,2897.0,302.0,2596.0,2763.0,2763.0,,,1517.0,850.0,397.0,,,,273.0,-2.0,,1779.0,1790.0,-10.0,363.0,56.0,234.0,30.0,,44.0,37342.0,2.0,,,,,,2.0,,22236.0,17925.0,,,48.0,1802.0,,,,2462.0,11236.0,,11088.0,,,,148.0,3026.0,2783.0,172.0,,71.0,,843.0,46662.0,,24602.0,7026.0,1255.0,61.0,366.0,53.0,1787.0,,,,161.0,3343.0,,,,,17576.0,,,,,,,203.0,16113.0,,,1258.0,,,3.0,14331.0,14331.0,7358.0,,,9631.0,,98.0,,,,,,-8795.0,6040.0,,,,,,,,,7729.0,46662.0
MSN,Q32015,,,17608.0,7332.0,895.0,6438.0,1591.0,,,1591.0,3692.0,1745.0,1279.0,,,,693.0,-26.0,1.0,4481.0,4502.0,-21.0,511.0,85.0,407.0,20.0,,,51483.0,8682.0,,,,,7030.0,1652.0,,24911.0,18508.0,,,35.0,6369.0,,5750.0,,5750.0,9025.0,,9004.0,22.0,-1.0,,,3115.0,1843.0,207.0,,,1065.0,,69090.0,,43679.0,13139.0,1991.0,216.0,386.0,208.0,2613.0,,,,274.0,7418.0,,34.0,,,30540.0,67.0,,,,,,54.0,28010.0,,,1573.0,836.0,,,25411.0,25411.0,7467.0,7467.0,,9631.0,,-9045.0,,,,,,,7643.0,,,,9715.0,,,,,,69090.0
MSN,Q32016,,,23025.0,11723.0,938.0,10785.0,3351.0,,,3351.0,2217.0,1086.0,463.0,,,,702.0,-33.0,,5396.0,5411.0,-15.0,337.0,118.0,201.0,18.0,,,50155.0,2225.0,,,,,790.0,1436.0,,29321.0,22702.0,,,21.0,6597.0,,2911.0,,2911.0,11968.0,,11947.0,22.0,-1.0,,,3729.0,2734.0,222.0,,,773.0,,73179.0,,49828.0,15910.0,2200.0,125.0,366.0,268.0,3204.0,,,,82.0,9633.0,,31.0,,,33918.0,68.0,,23.0,,,,34.0,31538.0,,,1605.0,650.0,,,23351.0,23351.0,7561.0,7561.0,,9631.0,,-9427.0,-403.0,,-1.0,,,,8460.0,8561.0,-101.0,,7530.0,,,,,,73179.0
MSN,Q32017,,,15102.0,4766.0,417.0,4349.0,1671.0,,,1671.0,3793.0,1244.0,401.0,,,1300.0,895.0,-48.0,,4393.0,4411.0,-19.0,481.0,131.0,334.0,15.0,,,50996.0,1732.0,,,,,350.0,1382.0,,28873.0,22726.0,,,8.0,6139.0,,3016.0,,3016.0,13462.0,,13445.0,22.0,-5.0,,,3913.0,2962.0,291.0,,,660.0,,66098.0,,41032.0,12452.0,2059.0,534.0,349.0,85.0,2565.0,,,,79.0,6749.0,,31.0,,,28580.0,79.0,,,,,,29.0,26399.0,,,1489.0,584.0,,,25066.0,25066.0,11574.0,11574.0,,6856.0,,-9427.0,-641.0,,2.0,,,,10726.0,7016.0,3710.0,,5977.0,,,,,,66098.0
MSN,Q32018,,,13466.0,4955.0,479.0,4476.0,607.0,,,607.0,2224.0,903.0,831.0,,,,597.0,-107.0,,4903.0,4914.0,-11.0,778.0,137.0,618.0,23.0,,,51349.0,1374.0,,,,,,1374.0,,28592.0,22997.0,,,,5595.0,,2681.0,,2681.0,14863.0,,14844.0,22.0,-8.0,6.0,,3839.0,3047.0,244.0,,,548.0,,64815.0,,42542.0,13820.0,2171.0,880.0,435.0,65.0,2396.0,,,,296.0,7546.0,,31.0,,,28723.0,36.0,,,,,,24.0,26756.0,,,1379.0,527.0,,,22273.0,22273.0,11631.0,11631.0,,6855.0,,-9427.0,-6518.0,,5.0,,,,15073.0,12350.0,2723.0,,4653.0,,,,,,64815.0
MSN,Q32019,,,19179.0,7359.0,394.0,6966.0,404.0,142.0,,262.0,4188.0,1355.0,997.0,,,,1948.0,-112.0,,6003.0,6057.0,-54.0,1226.0,141.0,1063.0,22.0,,,53229.0,1355.0,,,,,,1355.0,,26806.0,21809.0,,,,4997.0,,4183.0,,4183.0,16862.0,,16842.0,22.0,-8.0,6.0,,4023.0,3296.0,292.0,,,435.0,,72408.0,,33892.0,21696.0,2108.0,1104.0,567.0,69.0,2342.0,,,0.0,294.0,15180.0,,31.0,,,12196.0,31.0,,,,,,29.0,10298.0,,,1273.0,565.0,,,38516.0,38516.0,11689.0,11689.0,,11084.0,,-9427.0,,,7.0,,,,20292.0,16193.0,4099.0,,4870.0,,,,,,72408.0
MSN,Q32020,,,25575.0,5608.0,1915.0,3693.0,295.0,,,295.0,6336.0,1914.0,733.0,,,1140.0,2641.0,-92.0,,11426.0,11520.0,-94.0,1910.0,281.0,1508.0,121.0,,,83690.0,1573.0,,,,,,1573.0,,47611.0,32875.0,19.0,-3.0,,14736.0,16.0,3886.0,,3886.0,19507.0,,19487.0,22.0,-8.0,7.0,,11096.0,6025.0,1261.0,,,3810.0,,109265.0,,80669.0,37458.0,5859.0,676.0,1089.0,341.0,3876.0,,,17.0,3741.0,21758.0,64.0,37.0,,,43211.0,28.0,,,,,,179.0,31827.0,,,4398.0,6780.0,,,28596.0,28596.0,11747.0,11747.0,,11084.0,,-8564.0,,,-221.0,,,,6514.0,28558.0,-22045.0,,8035.0,,,,,,109265.0
MSN,Q32021,,,36889.0,12300.0,2338.0,9962.0,350.0,,,350.0,8562.0,2972.0,960.0,,,1228.0,3480.0,-89.0,11.0,13732.0,13888.0,-156.0,1944.0,397.0,1479.0,69.0,,,86508.0,1671.0,,,,,81.0,1590.0,,46967.0,32075.0,1199.0,-354.0,367.0,14526.0,845.0,2366.0,,2366.0,23592.0,,23554.0,31.0,,7.0,,11066.0,6613.0,908.0,,,3544.0,,123396.0,,91030.0,39858.0,8179.0,204.0,1359.0,354.0,5498.0,,,24.0,3926.0,20256.0,17.0,43.0,,,51171.0,25.0,,,,,,192.0,40780.0,,,3516.0,6658.0,,,32367.0,32367.0,11805.0,11805.0,,11084.0,,-8564.0,,,-327.0,,,-31.0,7549.0,1058.0,6491.0,,10850.0,,,,,,123396.0
MSN,Q32022,,,36802.0,6046.0,1775.0,4271.0,1679.0,1201.0,,478.0,12788.0,2588.0,1417.0,,,,8815.0,-35.0,3.0,14329.0,14448.0,-119.0,1960.0,470.0,1361.0,129.0,,,91630.0,2062.0,,,,,81.0,1981.0,,43261.0,30469.0,1063.0,-377.0,286.0,12506.0,686.0,3007.0,,3007.0,30037.0,,27715.0,2322.0,,,,12575.0,7036.0,305.0,,,5234.0,,128431.0,,92830.0,63610.0,7051.0,136.0,1039.0,307.0,4849.0,,,32.0,10013.0,40144.0,9.0,31.0,,,29219.0,26.0,,,,,,535.0,20787.0,,,3770.0,4101.0,,,35602.0,35602.0,14237.0,14237.0,,8723.0,,-8388.0,,,-643.0,,,689.0,11032.0,17657.0,-6625.0,,9951.0,,,,,,128431.0
MSN,Q32023,,,47846.0,9477.0,4042.0,5435.0,4781.0,1217.0,,3564.0,17766.0,2362.0,875.0,,,,14559.0,-43.0,12.0,14026.0,14443.0,-417.0,1796.0,456.0,1175.0,165.0,,,97227.0,3449.0,,,,,81.0,3368.0,,42522.0,30076.0,1172.0,-475.0,317.0,12128.0,698.0,3376.0,,3376.0,34300.0,,31421.0,2879.0,,,,12883.0,7513.0,687.0,,,4682.0,,145073.0,,106999.0,54029.0,6069.0,350.0,1423.0,375.0,4950.0,,,102.0,15026.0,25693.0,10.0,31.0,,,52971.0,22.0,,,,,,1788.0,42923.0,,,3471.0,4767.0,,,38073.0,38073.0,14308.0,14308.0,,8723.0,,-8388.0,,,-313.0,,,702.0,11751.0,11382.0,369.0,,11290.0,,,,,,145073.0
MSN,Q32024,,,43530.0,13225.0,2221.0,11004.0,3108.0,1720.0,,1387.0,12367.0,2188.0,720.0,,,81.0,9430.0,-75.0,21.0,12859.0,13169.0,-310.0,1972.0,413.0,1413.0,146.0,,,110761.0,17061.0,,,,,198.0,16863.0,,43442.0,30521.0,1240.0,-566.0,227.0,12693.0,674.0,2278.0,,2278.0,35622.0,,32893.0,2951.0,-222.0,,,11686.0,7231.0,707.0,,,3748.0,,154291.0,,113111.0,53667.0,7867.0,483.0,1351.0,386.0,5269.0,,,42.0,8765.0,29467.0,8.0,31.0,,,59444.0,23.0,,516.0,,,,13975.0,36272.0,,,3229.0,5430.0,,,41180.0,41180.0,15129.0,15129.0,,14165.0,,-8388.0,,,-149.0,,,404.0,8345.0,11798.0,-3453.0,,11676.0,,,,,,154291.0
MSN,Q42009,,,2448.0,819.0,819.0,0.0,1080.0,1080.0,0.0,,289.0,57.0,83.0,0.0,0.0,,152.0,-3.0,,193.0,230.0,-37.0,66.0,4.0,50.0,12.0,0.0,0.0,4540.0,0.0,0.0,,0.0,0.0,,0.0,0.0,602.0,474.0,0.0,0.0,13.0,70.0,0.0,,,46.0,3894.0,0.0,3894.0,,0.0,,0.0,39.0,15.0,23.0,,1.0,,4.0,6987.0,,1944.0,1189.0,260.0,11.0,80.0,0.0,171.0,0.0,0.0,,4.0,669.0,0.0,-6.0,,0.0,755.0,0.0,,,,0.0,0.0,0.0,753.0,,,0.0,0.0,0.0,2.0,4737.0,4737.0,4854.0,,,1437.0,,0.0,0.0,0.0,-1.0,0.0,0.0,-2021.0,467.0,,,0.0,,0.0,0.0,0.0,0.0,306.0,6987.0
MSN,Q42010,,,4649.0,3395.0,1155.0,2239.0,490.0,490.0,0.0,,329.0,79.0,90.0,103.0,0.0,,67.0,-10.0,,289.0,296.0,-6.0,146.0,10.0,119.0,0.0,0.0,17.0,16273.0,0.0,0.0,,0.0,0.0,,0.0,0.0,8061.0,5358.0,1.0,0.0,11.0,73.0,1.0,,,2618.0,8095.0,0.0,8095.0,,0.0,,0.0,113.0,71.0,33.0,,9.0,,4.0,20922.0,,8268.0,3241.0,441.0,11.0,153.0,5.0,571.0,204.0,0.0,,982.0,875.0,0.0,-1.0,,0.0,5027.0,0.0,,,,0.0,0.0,0.0,5016.0,,,7.0,0.0,0.0,4.0,11019.0,11019.0,5153.0,,,2166.0,,0.0,0.0,0.0,-34.0,668.0,0.0,0.0,3066.0,,,0.0,,0.0,0.0,0.0,0.0,1635.0,20922.0
MSN,Q42011,,,12538.0,9574.0,176.0,9398.0,1223.0,1223.0,0.0,,909.0,194.0,372.0,0.0,0.0,,345.0,-1.0,,603.0,620.0,-16.0,229.0,130.0,55.0,0.0,0.0,44.0,20458.0,0.0,0.0,,0.0,0.0,,0.0,0.0,10622.0,817.0,0.0,0.0,0.0,386.0,0.0,,,9419.0,9318.0,0.0,9318.0,,0.0,,0.0,136.0,88.0,16.0,,33.0,,382.0,32995.0,,11877.0,3626.0,423.0,8.0,328.0,5.0,820.0,0.0,0.0,,10.0,2032.0,0.0,0.0,,0.0,8251.0,0.0,,,,0.0,0.0,19.0,7410.0,,,813.0,0.0,0.0,9.0,15877.0,15877.0,5153.0,,,2166.0,,10463.0,0.0,0.0,-16.0,0.0,0.0,-6570.0,4682.0,,,0.0,,0.0,0.0,0.0,0.0,5241.0,32995.0
MSN,Q42012,,,9221.0,5719.0,163.0,5556.0,1841.0,1841.0,,,936.0,121.0,475.0,,,,339.0,0.0,,564.0,576.0,-12.0,163.0,27.0,106.0,7.0,,22.0,29527.0,23.0,,,,,,23.0,,17728.0,1547.0,,,,864.0,,,,15317.0,11363.0,,10998.0,,,,366.0,164.0,97.0,36.0,,31.0,,249.0,38749.0,,18989.0,5188.0,974.0,14.0,609.0,12.0,1384.0,,,,401.0,1793.0,,,,,13802.0,,,,,,,289.0,12647.0,,,860.0,,,5.0,13928.0,13928.0,6873.0,,,7999.0,,-6895.0,,,-16.0,,,,5967.0,,,,,,,,,5831.0,38749.0
MSN,Q42013,,,11199.0,5699.0,204.0,5495.0,3287.0,3287.0,,,975.0,352.0,360.0,,,,265.0,-2.0,,1071.0,1092.0,-21.0,168.0,29.0,101.0,,,38.0,35290.0,450.0,,,,,,450.0,,23121.0,1731.0,,,58.0,1289.0,,,,20043.0,10760.0,,10756.0,,,,4.0,522.0,403.0,76.0,,42.0,,437.0,46489.0,,23238.0,9974.0,942.0,22.0,674.0,20.0,1578.0,,,,101.0,6636.0,,,,,13263.0,,,,,,,235.0,12067.0,,,961.0,,,,14947.0,14947.0,7349.0,,,9602.0,,98.0,,,-44.0,,,-8393.0,6336.0,,,,,,,,,8304.0,46489.0
MSN,Q42014,,,16428.0,5166.0,303.0,4863.0,4042.0,4042.0,,,5177.0,4347.0,341.0,,,,491.0,-2.0,,1605.0,1627.0,-22.0,438.0,70.0,296.0,21.0,,51.0,36537.0,1388.0,,,,,,1388.0,,24065.0,18410.0,,,45.0,1799.0,,,,3811.0,8745.0,,8598.0,,,,148.0,1547.0,1370.0,117.0,,60.0,,792.0,52965.0,,31040.0,11797.0,999.0,36.0,963.0,0.0,1863.0,,,,1894.0,6042.0,,,,,19243.0,,,,,,,786.0,17522.0,,,933.0,,,3.0,15016.0,15016.0,7358.0,,,9631.0,,98.0,,,,,,-9143.0,7072.0,,,,,,,,,6909.0,52965.0
MSN,Q42015,,,16709.0,8324.0,919.0,7406.0,294.0,,,294.0,3127.0,878.0,873.0,,,762.0,642.0,-29.0,0.0,4418.0,4435.0,-17.0,547.0,80.0,446.0,21.0,,,55140.0,10432.0,,,,,8563.0,1869.0,,26998.0,19965.0,,,31.0,7002.0,,5480.0,,5480.0,9145.0,,9124.0,22.0,-1.0,,,3085.0,2043.0,214.0,,,829.0,,71850.0,,44741.0,15005.0,2419.0,140.0,505.0,258.0,2876.0,,,,398.0,8367.0,,43.0,,,29735.0,76.0,,,,,,98.0,27253.0,,,1693.0,616.0,,,27109.0,27109.0,7467.0,7467.0,,9631.0,,-9045.0,,,,,,,8561.0,7069.0,1492.0,,10494.0,,,,,,71850.0
MSN,Q42016,,,22876.0,13149.0,941.0,12208.0,1771.0,,,1771.0,2277.0,1296.0,283.0,,,,739.0,-41.0,,5390.0,5417.0,-27.0,290.0,106.0,171.0,12.0,,,50163.0,1817.0,,,,,370.0,1447.0,,29821.0,23317.0,,,18.0,6486.0,,2356.0,,2356.0,12241.0,,12219.0,22.0,,,,3927.0,2870.0,313.0,,,745.0,,73039.0,,52726.0,17898.0,2427.0,87.0,546.0,204.0,3456.0,,,,2528.0,8618.0,,31.0,,,34828.0,88.0,,37.0,,,,31.0,32472.0,,,1574.0,625.0,,,20313.0,20313.0,7681.0,7681.0,,10650.0,,-9427.0,-641.0,,-2.0,,,,7016.0,7014.0,1.0,,5036.0,,,,,,73039.0
MSN,Q42017,,,15145.0,7417.0,321.0,7096.0,640.0,,,640.0,2247.0,1222.0,278.0,,,,864.0,-117.0,,4333.0,4348.0,-14.0,508.0,87.0,390.0,30.0,,,48384.0,1454.0,,,,,96.0,1358.0,,29830.0,23768.0,,,4.0,6057.0,,1838.0,,1838.0,11338.0,,11322.0,22.0,-5.0,,,3924.0,2991.0,301.0,,,632.0,,63529.0,,43303.0,15533.0,2105.0,241.0,385.0,0.0,2801.0,,,,803.0,9166.0,,31.0,,,27770.0,79.0,,,,,,27.0,25630.0,,,1461.0,574.0,,,20225.0,20225.0,11574.0,11574.0,,6856.0,,-9427.0,-6518.0,,2.0,,,,12350.0,7016.0,5335.0,,5388.0,,,,,,63529.0
MSN,Q42018,,,12500.0,4586.0,514.0,4072.0,376.0,,,376.0,2413.0,1523.0,707.0,,,,288.0,-106.0,,4333.0,4390.0,-56.0,792.0,94.0,675.0,23.0,,,52079.0,1377.0,,,,,,1377.0,,29204.0,23798.0,,,,5406.0,,2171.0,,2171.0,15348.0,,15329.0,22.0,-8.0,6.0,,3979.0,3164.0,295.0,,,520.0,,64579.0,,30499.0,15796.0,2669.0,335.0,430.0,0.0,2791.0,,,,296.0,9244.0,,31.0,,,14703.0,36.0,,,,,,24.0,12752.0,,,1351.0,540.0,,,34080.0,34080.0,11631.0,11631.0,,11084.0,,-9427.0,,,4.0,,,,16193.0,12350.0,3843.0,,4593.0,,,,,,64579.0
MSN,Q42019,,,24262.0,6801.0,1928.0,4872.0,784.0,472.0,,312.0,5418.0,1241.0,1529.0,,,,2754.0,-106.0,,9622.0,9691.0,-69.0,1637.0,261.0,1352.0,24.0,,,73035.0,1600.0,,,,,,1600.0,,40792.0,29171.0,,,,11621.0,,3279.0,,3279.0,17506.0,,17493.0,22.0,-8.0,,,9859.0,5633.0,241.0,,,3985.0,,97297.0,,45409.0,30492.0,5635.0,1179.0,770.0,292.0,4111.0,,,12.0,123.0,18340.0,,31.0,,,14917.0,31.0,,,,,,181.0,11676.0,,,2455.0,573.0,,,51888.0,51888.0,11689.0,11689.0,,11084.0,,-8564.0,,,11.0,,,,28559.0,15330.0,13229.0,,9108.0,,,,,,97297.0
MSN,Q42020,,,29761.0,7721.0,1930.0,5791.0,447.0,,,447.0,7051.0,2062.0,607.0,1140.0,,,3351.0,-108.0,,12498.0,12730.0,-232.0,2043.0,303.0,1663.0,76.0,,,85976.0,1592.0,,,,,,1592.0,,49582.0,34322.0,19.0,-4.0,22.0,15238.0,15.0,2275.0,,2275.0,20353.0,,20321.0,31.0,-6.0,7.0,,12159.0,6534.0,1794.0,,,3832.0,,115737.0,,90706.0,38875.0,6833.0,1075.0,941.0,239.0,4705.0,,,21.0,2472.0,22545.0,7.0,37.0,,,51832.0,28.0,,,,,,180.0,39466.0,,,4651.0,7506.0,,,25030.0,25030.0,11747.0,11747.0,,11084.0,,-8564.0,,,-227.0,,,-285.0,2182.0,27384.0,-25201.0,,9093.0,,,,,,115737.0
MSN,Q42021,,,43630.0,22305.0,6885.0,15419.0,333.0,,,333.0,6634.0,2480.0,851.0,,,2453.0,884.0,-33.0,,12813.0,12948.0,-135.0,1545.0,257.0,1234.0,54.0,,,82463.0,1878.0,,,,,81.0,1797.0,,42654.0,31152.0,1175.0,-365.0,210.0,11293.0,810.0,2022.0,,2022.0,24539.0,,24539.0,,,,,10560.0,6594.0,610.0,,,3357.0,,126093.0,,83757.0,34548.0,7970.0,168.0,802.0,222.0,4997.0,,,15.0,1513.0,18806.0,19.0,36.0,,,49209.0,25.0,,,,,,228.0,39372.0,,,3215.0,6369.0,,,42337.0,42337.0,11805.0,11805.0,,11084.0,,-8388.0,,,-339.0,,,-147.0,18796.0,762.0,18033.0,,9526.0,,,,,,126093.0
MSN,Q42022,,,47675.0,13853.0,1718.0,12135.0,3659.0,3302.0,,357.0,13930.0,2736.0,1228.0,,,,10007.0,-47.0,6.0,14445.0,14634.0,-189.0,1787.0,374.0,1254.0,159.0,,,93668.0,2114.0,,,,,81.0,2033.0,,43535.0,30612.0,1148.0,-418.0,349.0,12575.0,730.0,3325.0,,3325.0,31334.0,,28480.0,2854.0,,,,12631.0,7260.0,302.0,,,5068.0,,141343.0,,104706.0,65321.0,7489.0,566.0,536.0,248.0,4184.0,,,16.0,11672.0,40567.0,10.0,31.0,,,39385.0,24.0,,,,,,752.0,30426.0,,,3542.0,4641.0,,,36637.0,36637.0,14237.0,14237.0,,8723.0,,-8388.0,,,-385.0,,,584.0,11382.0,17657.0,-6275.0,,10484.0,,,,,,141343.0
MSN,Q42023,,,43763.0,10125.0,3291.0,6834.0,6795.0,4183.0,,2612.0,11985.0,2310.0,725.0,,,81.0,8899.0,-35.0,5.0,13175.0,13497.0,-322.0,1684.0,328.0,1209.0,148.0,,,103620.0,11211.0,,,,,,11211.0,,42886.0,30469.0,1216.0,-508.0,311.0,12106.0,709.0,3127.0,,3127.0,33219.0,,30282.0,2938.0,,,,12468.0,7418.0,677.0,,,4373.0,,147383.0,,109146.0,50423.0,6318.0,862.0,1103.0,264.0,4819.0,,,67.0,8920.0,28030.0,8.0,31.0,,,58724.0,19.0,,31.0,,,,8199.0,41542.0,,,3406.0,5526.0,,,38237.0,38237.0,14308.0,14308.0,,8723.0,,-8388.0,,,-224.0,,,342.0,11798.0,11382.0,416.0,,11678.0,,,,,,147383.0
MSN,Q42024,,,53570.0,18618.0,6065.0,12553.0,608.0,,,608.0,21865.0,1303.0,484.0,,,81.0,20068.0,-85.0,14.0,10787.0,11002.0,-214.0,1692.0,342.0,1233.0,117.0,,,94015.0,8524.0,,,,,79.0,8445.0,,37050.0,27121.0,19.0,-14.0,223.0,9706.0,4.0,1671.0,,1671.0,35319.0,,33410.0,2933.0,-1024.0,,,11447.0,7171.0,688.0,,,3588.0,,147585.0,,106832.0,58712.0,7171.0,197.0,1017.0,252.0,4787.0,,,23.0,18490.0,26724.0,20.0,31.0,,,48120.0,16.0,,102.0,,,,6212.0,38825.0,,,2476.0,488.0,,,40752.0,40752.0,15129.0,15129.0,,14165.0,,-8388.0,,,9.0,,,,9327.0,11798.0,-2471.0,,10510.0,,,,,,147585.0
